possession_id,value,attention_weights,game_id,team_id,team_name,period,time_start,time_end,outcome
7,0.009414932,"[0.09654249, 0.08607272, 0.08059854, 0.07722913, 0.14035684, 0.15909714, 0.18996298, 0.17014015]",3943043,772,Spain,1,153,171,Pass
4,0.009364439,"[0.045665197, 0.11859342, 0.1063315, 0.093233705, 0.11383149, 0.20111443, 0.16626859, 0.1549617]",3943043,772,Spain,1,60,70,Pass
91,0.0093630105,"[0.086772114, 0.1286028, 0.091551274, 0.09596151, 0.09502843, 0.13093065, 0.20904255, 0.16211066]",3943043,772,Spain,2,3177,3188,Pass
29,0.009362739,"[0.07244398, 0.0789515, 0.061251793, 0.09687877, 0.09555773, 0.14099161, 0.2001177, 0.25380698]",3943043,772,Spain,1,1044,1062,Pass
133,0.009346673,"[0.10099963, 0.07036787, 0.07683195, 0.086168885, 0.10690062, 0.15594691, 0.1503746, 0.25240955]",3943043,772,Spain,2,4983,4994,Pass
135,0.00934452,"[0.084701866, 0.09600717, 0.109524764, 0.1198778, 0.09525092, 0.12267288, 0.111479126, 0.2604855]",3943043,768,England,2,5111,5126,Pass
123,0.009338165,"[0.113239765, 0.0958612, 0.08249049, 0.09780805, 0.14350845, 0.121324874, 0.18985525, 0.15591195]",3943043,772,Spain,2,4554,4566,Pass
84,0.009328388,"[0.12268844, 0.07825726, 0.11956778, 0.089564405, 0.11091681, 0.11800865, 0.20019959, 0.16079709]",3943043,768,England,2,2933,2941,Pass
91,0.009319378,"[0.096051954, 0.0761396, 0.07448861, 0.121571526, 0.09470894, 0.12765497, 0.16403545, 0.24534893]",3943043,772,Spain,2,3223,3234,Pass
125,0.009312907,"[0.13554549, 0.10899504, 0.12821409, 0.12702364, 0.07741966, 0.120029636, 0.09986396, 0.20290847]",3943043,772,Spain,2,4726,4736,Pass
27,0.0093122665,"[0.12977438, 0.11795248, 0.09596961, 0.0945005, 0.09060092, 0.12883976, 0.15971346, 0.18264891]",3943043,768,England,1,944,955,Pass
91,0.009304358,"[0.08282578, 0.091021955, 0.121956736, 0.09110296, 0.08747497, 0.15040496, 0.14055313, 0.23465951]",3943043,772,Spain,2,3182,3198,Pass
91,0.009252412,"[0.109962255, 0.076432265, 0.0946614, 0.08209212, 0.111888215, 0.14996941, 0.1699264, 0.20506793]",3943043,772,Spain,2,3227,3236,Pass
11,0.0092468355,"[0.15687218, 0.12678441, 0.2761498, 0.16964221, 0.2705514, 0.0, 0.0, 0.0]",3943043,768,England,1,295,299,Pass
7,0.009245714,"[0.09615042, 0.09563509, 0.12788884, 0.12369984, 0.118250765, 0.09740993, 0.18746254, 0.15350263]",3943043,772,Spain,1,159,177,Pass
123,0.009243088,"[0.0794121, 0.12677674, 0.12657762, 0.086514786, 0.117169976, 0.0893355, 0.1963447, 0.17786855]",3943043,772,Spain,2,4557,4569,Pass
80,0.0092381,"[0.07856215, 0.08418844, 0.14241913, 0.122403145, 0.12483664, 0.12666574, 0.09353783, 0.22738692]",3943043,772,Spain,2,2701,2713,Pass
90,0.009226665,"[0.0999419, 0.07343614, 0.09767334, 0.06842441, 0.126287, 0.16589372, 0.17478842, 0.19355503]",3943043,772,Spain,2,3123,3138,Pass
135,0.009221112,"[0.08824924, 0.11169657, 0.08100855, 0.09238249, 0.10513213, 0.15485421, 0.11855259, 0.24812424]",3943043,768,England,2,5098,5111,Pass
46,0.009208992,"[0.114414245, 0.10147282, 0.100578785, 0.09931045, 0.11598178, 0.12640283, 0.13749555, 0.20434354]",3943043,768,England,1,1684,1692,Pass
125,0.009192869,"[0.11416547, 0.15694758, 0.11308026, 0.07956234, 0.11091767, 0.12372257, 0.13437136, 0.16723274]",3943043,772,Spain,2,4727,4737,Pass
29,0.009169521,"[0.11530729, 0.12826003, 0.08792557, 0.10422011, 0.13235165, 0.09872475, 0.18139103, 0.15181959]",3943043,772,Spain,1,1036,1046,Pass
84,0.00915662,"[0.11635384, 0.09536141, 0.06768359, 0.13226268, 0.08864712, 0.117541686, 0.12931985, 0.25282982]",3943043,768,England,2,2931,2940,Pass
46,0.009149609,"[0.06939256, 0.14655678, 0.089432314, 0.09046008, 0.114947945, 0.1302718, 0.16214302, 0.1967955]",3943043,768,England,1,1670,1680,Pass
73,0.009140693,"[0.15404056, 0.17934026, 0.15433575, 0.23114309, 0.28114033, 0.0, 0.0, 0.0]",3943043,772,Spain,1,2631,2636,Pass
51,0.009136656,"[0.07134552, 0.060286988, 0.069054715, 0.09274834, 0.3015256, 0.2188476, 0.094436735, 0.091754496]",3943043,768,England,1,1784,1797,Foul
84,0.00912708,"[0.10839992, 0.13015203, 0.14061014, 0.09453028, 0.110474296, 0.08634693, 0.18922661, 0.14025986]",3943043,768,England,2,2928,2936,Pass
96,0.009116052,"[0.078209564, 0.089335665, 0.084093854, 0.09903692, 0.13539979, 0.1445434, 0.17372607, 0.19565475]",3943043,768,England,2,3441,3448,Pass
