possession,game_id,possession_team,length,start_x,start_y,end_x,end_y,period_id,start_time_seconds,end_time_seconds
19,3941020,Slovenia,8,79.58125,48.4925,94.89375,54.697500000000005,1,555.461,561.253
20,3941020,Portugal,32,104.95625000000001,67.9575,55.08125,61.6675,1,597.461,648.168
21,3941020,Portugal,63,55.431250000000006,61.667500000000004,104.95625000000001,40.5025,1,665.947,761.943
22,3941020,Slovenia,7,99.79375,35.7425,63.74375,41.182500000000005,1,797.026,808.489
23,3941020,Portugal,5,62.956250000000004,40.417500000000004,95.94375000000001,54.6975,1,809.059,820.197
24,3941020,Slovenia,2,96.03125,56.9075,77.30625,65.0675,1,821.209,825.88
25,3941020,Slovenia,13,76.86875,67.9575,13.60625,0.04250000000000398,1,843.492,857.212
26,3941020,Slovenia,3,13.606249999999989,0.04250000000000398,43.53125,22.822499999999998,1,881.108,884.716
27,3941020,Portugal,64,43.53125,22.822499999999998,74.24375,8.967500000000001,1,889.339,995.506
28,3941020,Slovenia,4,83.25625,20.1875,31.89375000000001,20.0175,1,997.334,1002.843
29,3941020,Portugal,7,31.89375,20.0175,31.89375000000001,5.9925,1,1005.743,1010.226
30,3941020,Portugal,11,31.456250000000004,14.4925,62.606249999999996,1.8274999999999864,1,1047.913,1064.564
31,3941020,Slovenia,27,47.73125,2.762500000000003,42.831250000000004,16.6175,1,1066.929,1102.44
32,3941020,Portugal,1,46.59375,0.04250000000000398,42.48125,12.622499999999995,1,1180.759,1180.759
33,3941020,Slovenia,14,87.71875,34.46750000000001,11.768749999999997,42.712500000000006,1,1187.616,1209.22
34,3941020,Portugal,21,11.94375,42.542500000000004,104.95625000000001,59.7125,1,1218.205,1247.541
35,3941020,Slovenia,29,99.79375,34.807500000000005,29.79374999999999,38.8875,1,1274.069,1325.14
36,3941020,Portugal,2,29.793750000000006,38.8875,30.318749999999994,38.8875,1,1327.598,1328.047
37,3941020,Portugal,32,36.09375,38.9725,97.60625,63.3675,1,1389.585,1447.494
38,3941020,Slovenia,4,97.60625,63.3675,84.21875,56.7375,1,1450.255,1453.425
39,3941020,Slovenia,12,84.91875,57.07750000000001,51.40625,61.8375,1,1480.122,1501.564
40,3941020,Slovenia,9,51.40625000000001,62.0075,23.581249999999997,38.377500000000005,1,1542.2,1551.057
41,3941020,Portugal,8,23.58125,38.3775,85.79375,8.712499999999999,1,1551.057,1563.401
42,3941020,Portugal,17,77.83125000000001,0.04250000000000398,101.01875000000001,67.9575,1,1569.731,1587.525
43,3941020,Portugal,2,101.01875000000001,67.9575,72.23124999999999,36.167500000000004,1,1620.883,1622.911
44,3941020,Slovenia,20,72.23124999999999,36.167500000000004,39.59375,63.707499999999996,1,1625.283,1647.631
45,3941020,Slovenia,3,39.59375,67.9575,30.143749999999997,4.292500000000004,1,1659.169,1664.213
46,3941020,Portugal,9,30.143750000000004,4.292499999999997,90.95625,20.0175,1,1667.018,1681.872
47,3941020,Portugal,4,104.95625000000001,0.04250000000000398,97.16875,48.832499999999996,1,1715.565,1723.358
48,3941020,Slovenia,22,97.16875,48.322500000000005,30.143749999999997,10.412500000000001,1,1755.591,1792.895
49,3941020,Portugal,19,30.143750000000004,10.412499999999994,92.70625,0.04250000000000398,1,1792.895,1820.121
50,3941020,Portugal,9,92.70625,0.04250000000000398,103.64375,32.0875,1,1827.523,1843.92
51,3941020,Slovenia,6,103.64375,32.0875,40.73125,0.04250000000000398,1,1845.6625,1856.691
52,3941020,Slovenia,3,41.51875,0.04250000000000398,30.668750000000003,18.8275,1,1887.911,1890.752
53,3941020,Portugal,4,30.668750000000003,18.8275,86.49375,39.822500000000005,1,1890.752,1898.211
54,3941020,Portugal,1,84.74375,37.7825,104.95625000000001,31.832499999999996,1,2012.659,2012.659
55,3941020,Slovenia,3,99.79375,33.1075,47.99374999999999,2.677499999999995,1,2043.604,2048.263
56,3941020,Portugal,5,47.99375,2.677499999999995,56.21875,7.267499999999998,1,2051.108,2053.996
57,3941020,Slovenia,5,56.21875,7.267499999999998,43.356249999999996,23.927499999999995,1,2053.996,2058.367
58,3941020,Portugal,6,44.581250000000004,42.1175,98.65625,45.3475,1,2060.337,2068.27
59,3941020,Portugal,5,104.95625000000001,67.9575,104.95625000000001,22.3125,1,2113.917,2117.897
60,3941020,Slovenia,2,99.79375,31.4075,62.95625,0.04250000000000398,1,2151.519,2153.089
61,3941020,Slovenia,4,62.95625,0.04250000000000398,30.93124999999999,2.507499999999993,1,2169.396,2172.339
62,3941020,Portugal,16,30.931250000000002,2.507499999999993,91.13125,59.5425,1,2175.042,2199.281
63,3941020,Portugal,1,91.83125000000001,59.1175,104.95625000000001,25.2025,1,2280.284,2280.284
64,3941020,Slovenia,9,99.88125,33.8725,11.24375,40.417500000000004,1,2296.89,2312.084
65,3941020,Slovenia,4,0.04374999999998863,67.9575,21.831249999999997,0.04250000000000398,1,2358.83,2362.161
66,3941020,Portugal,3,32.681250000000006,0.04250000000000398,87.71875,22.482499999999995,1,2389.48,2393.015
67,3941020,Slovenia,4,86.66875,22.4825,60.33125,3.4424999999999955,1,2416.211,2424.127
68,3941020,Portugal,9,56.91875,0.04250000000000398,90.95625,0.04250000000000398,1,2429.975,2444.464
69,3941020,Portugal,19,91.13125,0.04250000000000398,66.36875,0.04250000000000398,1,2449.699,2477.04
70,3941020,Portugal,5,66.36875,0.04250000000000398,68.20625000000001,1.8274999999999864,1,2506.08,2508.662
71,3941020,Slovenia,7,69.16875,0.04250000000000398,41.16875,26.987499999999997,1,2529.071,2537.36
72,3941020,Portugal,5,41.16875000000001,26.987499999999997,74.94375,48.4925,1,2539.238,2544.653
73,3941020,Slovenia,5,74.94375,48.4925,55.518750000000004,54.5275,1,2544.653,2552.142
74,3941020,Slovenia,7,49.481249999999996,67.9575,18.24374999999999,46.3675,1,2555.322,2562.919
75,3941020,Portugal,24,18.24375,46.3675,83.43125,8.372499999999995,1,2562.919,2599.968
76,3941020,Slovenia,10,83.43125,8.372500000000002,4.331249999999997,32.852500000000006,1,2602.376,2616.508
77,3941020,Portugal,1,3.63125,33.107499999999995,3.63125,33.107499999999995,1,2617.301,2617.301
78,3941020,Portugal,6,3.63125,33.107499999999995,86.66875,46.5375,1,2618.701,2629.815
79,3941020,Slovenia,8,86.66875,46.537499999999994,0.04374999999998863,0.04250000000000398,1,2631.203,2644.742
80,3941020,Slovenia,2,0.04374999999998863,0.04250000000000398,0.04374999999998863,28.007500000000007,1,2696.278,2697.357
81,3941020,Portugal,23,6.08125,32.59749999999999,81.41875,65.5775,1,2718.048,2768.845
82,3941020,Slovenia,3,81.41875,65.5775,83.95625,65.0675,1,2768.845,2769.779
83,3941020,Slovenia,6,83.16875,62.0075,34.34375,54.442499999999995,1,2799.743,2806.628
84,3941020,Portugal,11,34.34375,54.4425,104.95625000000001,38.292500000000004,1,2808.97,2826.538
85,3941020,Slovenia,4,51.668749999999996,34.042500000000004,52.71875,67.9575,2,0.298,7.008
86,3941020,Slovenia,13,52.71875,67.9575,49.481249999999996,26.817500000000003,2,21.162,41.718
87,3941020,Portugal,2,49.48125,26.817499999999995,49.65625,23.332499999999996,2,43.239,46.861
88,3941020,Portugal,28,55.431250000000006,20.8675,104.95625000000001,40.75749999999999,2,60.38,103.04
89,3941020,Slovenia,5,98.91875,40.07750000000001,5.46875,60.0525,2,133.974,143.136
90,3941020,Slovenia,4,0.04374999999998863,67.9575,0.04374999999998863,29.792500000000004,2,178.554,183.491
91,3941020,Portugal,9,7.7437499999999995,28.0925,49.393750000000004,67.9575,2,192.151,209.853
92,3941020,Slovenia,4,38.54375,67.9575,22.18124999999999,62.6025,2,224.629,228.713
93,3941020,Portugal,2,22.18125,62.6025,21.30624999999999,67.02250000000001,2,230.064,231.181
94,3941020,Portugal,31,23.84375,64.2175,13.256249999999994,45.3475,2,263.744,317.07
95,3941020,Portugal,36,13.956249999999999,40.1625,56.21875,0.04250000000000398,2,343.35,399.896
96,3941020,Portugal,15,56.21875,0.04250000000000398,84.74375,32.087500000000006,2,428.394,453.62
97,3941020,Slovenia,7,84.74375,32.0875,12.90625,42.8825,2,453.962,460.985
98,3941020,Portugal,25,12.90625,42.8825,87.10625,27.497500000000002,2,463.524,512.984
99,3941020,Portugal,12,83.78125,30.387500000000003,57.44375,0.29749999999999943,2,587.846,604.33
100,3941020,Slovenia,5,60.856249999999996,0.04250000000000398,26.20625000000001,56.4825,2,624.673,634.561
101,3941020,Portugal,34,26.20625,56.4825,67.06875,67.7025,2,637.145,681.431
102,3941020,Portugal,16,62.168749999999996,67.9575,103.55625,17.552499999999995,2,692.935,723.13
103,3941020,Portugal,16,104.95625000000001,0.04250000000000398,99.18125,28.857499999999995,2,761.64,783.947
104,3941020,Slovenia,4,101.80625,27.497500000000002,5.46875,0.04250000000000398,2,785.7,796.484
105,3941020,Slovenia,3,5.46875,0.04250000000000398,0.04374999999998863,40.84250000000001,2,832.309,835.377
106,3941020,Portugal,1,5.20625,30.557499999999997,90.69375000000001,21.547499999999992,2,848.678,848.678
107,3941020,Slovenia,11,90.69375,24.2675,57.79375,10.3275,2,859.658,881.002
108,3941020,Portugal,3,57.79375,10.327499999999993,61.293749999999996,2.592500000000001,2,881.303,882.654
109,3941020,Portugal,41,61.293749999999996,2.592500000000001,86.14375,25.7975,2,886.8485000000001,947.651
110,3941020,Slovenia,6,86.14375,25.7975,0.04374999999998863,43.392500000000005,2,949.257,959.219
111,3941020,Portugal,62,5.20625,41.0975,69.95625,1.4874999999999972,2,968.344,1060.701
112,3941020,Portugal,55,69.95625,1.4874999999999972,102.85625,57.162499999999994,2,1063.7595000000001,1155.68
113,3941020,Slovenia,2,98.91875,37.6125,27.693749999999998,50.447500000000005,2,1197.994,1201.081
114,3941020,Portugal,24,27.693749999999998,50.447500000000005,81.94375000000001,50.447500000000005,2,1203.544,1247.347
115,3941020,Slovenia,5,94.54375,47.8125,60.24375000000001,66.5125,2,1249.076,1256.974
116,3941020,Slovenia,11,58.231249999999996,67.9575,60.06875,49.002500000000005,2,1273.642,1291.014
117,3941020,Portugal,6,56.393750000000004,40.9275,87.80625,12.282499999999999,2,1291.585,1299.964
118,3941020,Slovenia,2,75.11875,4.037500000000001,79.75625000000001,2.9325000000000045,2,1303.062,1306.059
119,3941020,Slovenia,8,73.45625,0.04250000000000398,17.981250000000003,46.877500000000005,2,1329.315,1344.594
120,3941020,Portugal,35,21.131249999999998,50.957499999999996,67.76875,13.642499999999998,2,1361.232,1428.149
121,3941020,Slovenia,23,67.76875,13.642499999999998,14.306249999999991,26.4775,2,1432.906,1467.835
122,3941020,Portugal,7,14.306249999999999,26.4775,79.31875,3.3575000000000017,2,1468.896,1481.902
123,3941020,Portugal,16,84.65625,0.04250000000000398,79.31875,42.3725,2,1487.64,1509.851
124,3941020,Portugal,1,77.74375,35.8275,104.95625000000001,36.50749999999999,2,1570.495,1570.495
125,3941020,Slovenia,12,98.91875,27.9225,46.50625000000001,60.3925,2,1592.684,1603.939
126,3941020,Portugal,7,46.50625000000001,60.3925,100.66875,35.5725,2,1607.228,1627.168
127,3941020,Slovenia,4,100.66875,35.572500000000005,24.456249999999997,27.242500000000007,2,1628.504,1655.043
128,3941020,Portugal,11,24.45625,27.2425,104.95625000000001,40.5875,2,1656.022,1686.771
129,3941020,Slovenia,24,98.91875,38.6325,31.543750000000003,54.3575,2,1755.006,1784.999
130,3941020,Portugal,4,28.13125,49.3425,56.56875000000001,56.4825,2,1786.583,1793.202
131,3941020,Slovenia,5,62.25625,54.3575,21.131249999999994,47.8125,2,1855.665,1862.043
132,3941020,Portugal,24,21.131249999999998,47.8125,104.86875,43.3075,2,1863.809,1908.858
133,3941020,Slovenia,7,98.91875,38.8875,16.14375000000001,67.9575,2,1942.066,1954.083
134,3941020,Slovenia,4,16.14375000000001,67.9575,9.40625,66.2575,2,1963.979,1967.657
135,3941020,Portugal,33,9.40625,63.9625,100.05625,18.8275,2,1986.658,2057.06
136,3941020,Slovenia,3,100.05625,18.8275,90.95625,13.7275,2,2058.299,2059.973
137,3941020,Slovenia,2,75.99374999999999,0.04250000000000398,58.05624999999999,6.502499999999998,2,2085.704,2086.945
138,3941020,Portugal,26,60.41875,7.947499999999998,102.85625,23.162499999999994,2,2087.911,2134.593
139,3941020,Slovenia,2,92.18125,17.042500000000004,61.20625,6.842500000000001,2,2137.236,2142.126
140,3941020,Slovenia,5,63.481249999999996,0.04250000000000398,55.86875,59.712500000000006,2,2217.923,2226.271
141,3941020,Portugal,59,55.86875,59.7125,96.38125000000001,23.672499999999992,2,2228.875,2330.167
142,3941020,Slovenia,5,96.38125,23.6725,35.21875,33.5325,2,2333.523,2358.313
143,3941020,Portugal,20,37.31875000000001,30.302499999999995,88.68125,61.6675,2,2383.076,2422.69
144,3941020,Slovenia,2,98.91875,39.5675,62.081250000000004,67.9575,2,2471.062,2474.636
145,3941020,Slovenia,3,49.043749999999996,67.9575,31.981250000000003,64.8975,2,2485.188,2486.845
146,3941020,Slovenia,4,31.018749999999997,63.1125,19.03125,48.4925,2,2525.404,2532.167
147,3941020,Portugal,16,19.03125,48.4925,75.46875,61.8375,2,2534.317,2563.631
148,3941020,Slovenia,4,75.46875,61.837500000000006,64.88125,56.6525,2,2565.288,2568.272
149,3941020,Slovenia,2,71.79374999999999,55.462500000000006,8.006249999999994,12.282499999999999,2,2597.476,2600.706
150,3941020,Portugal,21,8.006249999999998,12.282499999999999,101.63125,37.52750000000001,2,2604.056,2633.765
151,3941020,Slovenia,3,91.30625,29.197500000000005,30.493750000000006,13.642499999999998,2,2660.3,2664.657
152,3941020,Portugal,3,30.49375,13.642499999999998,40.99374999999999,2.4224999999999994,2,2666.191,2669.682
153,3941020,Portugal,19,42.04375,0.04250000000000398,26.29374999999999,55.97250000000001,2,2676.009,2708.056
154,3941020,Portugal,1,31.368750000000002,56.8225,96.99375,58.6075,2,2736.004,2736.004
155,3941020,Portugal,1,101.19375,35.5725,101.19375,35.5725,2,2808.552,2808.552
156,3941020,Slovenia,12,97.16875,31.152500000000003,9.318749999999994,42.20250000000001,2,2839.733,2864.402
157,3941020,Portugal,21,9.318749999999998,42.2025,74.24375,54.6975,2,2864.402,2894.657
158,3941020,Slovenia,8,74.24374999999999,54.697500000000005,22.793750000000003,42.96750000000001,2,2895.917,2908.035
159,3941020,Portugal,9,17.631249999999998,45.602500000000006,103.20625,59.712500000000006,2,2909.119,2932.148
160,3941020,Portugal,2,104.95625000000001,67.9575,53.331250000000004,33.957499999999996,2,2962.752,2964.142
161,3941020,Portugal,24,53.331250000000004,33.957499999999996,73.80624999999999,64.7275,3,0.67,44.174
162,3941020,Portugal,19,73.80625,64.7275,86.05625,52.7425,3,56.364,85.012
163,3941020,Portugal,10,88.59375,67.9575,104.86875,19.252499999999998,3,89.292,106.67
164,3941020,Slovenia,29,99.79375,29.027500000000003,7.65625,32.9375,3,125.461,175.435
165,3941020,Portugal,13,10.19375,31.152500000000003,95.33125,15.342500000000001,3,186.397,209.604
166,3941020,Slovenia,7,95.33125,15.342500000000001,73.63125,15.8525,3,211.327,216.163
167,3941020,Portugal,8,73.63125000000001,15.8525,104.95625000000001,27.837500000000006,3,217.975,225.885
168,3941020,Slovenia,7,99.79375,38.8875,15.618749999999991,30.2175,3,257.592,269.68
169,3941020,Slovenia,9,0.04374999999998863,67.9575,0.04374999999998863,42.8825,3,308.181,320.375
170,3941020,Portugal,46,6.08125,36.2525,78.09375,0.12749999999998352,3,329.29,413.13
171,3941020,Slovenia,2,79.58125,0.04250000000000398,57.70625,1.9975000000000023,3,435.09,436.813
172,3941020,Portugal,14,57.70625,1.9975000000000023,72.05625,60.1375,3,437.484,458.494
173,3941020,Slovenia,13,72.05625,60.1375,53.24374999999999,67.7025,3,458.494,464.932
174,3941020,Portugal,5,56.30625000000001,67.9575,74.15625,58.3525,3,474.56,486.475
175,3941020,Portugal,16,72.31875000000001,67.9575,104.95625000000001,67.9575,3,497.188,524.714
176,3941020,Portugal,8,104.95625000000001,67.9575,104.16875,31.662499999999994,3,559.396,568.219
177,3941020,Slovenia,1,104.16875,32.767500000000005,104.16875,32.767500000000005,3,569.254,569.254
178,3941020,Slovenia,9,91.30625,41.5225,36.268750000000004,33.107499999999995,3,588.428,597.89
179,3941020,Portugal,3,36.268750000000004,33.107499999999995,48.25624999999999,26.817500000000003,3,598.7475,601.201
180,3941020,Portugal,4,55.69375000000001,29.027500000000003,102.59375,14.662499999999994,3,624.41,630.878
181,3941020,Slovenia,1,100.14375,34.892500000000005,64.18125,67.1925,3,664.037,664.037
182,3941020,Portugal,14,64.18125,67.9575,94.98125,5.227499999999999,3,672.366,698.976
183,3941020,Portugal,8,94.98125,0.04250000000000398,88.68125,5.227499999999999,3,704.955,714.3
184,3941020,Slovenia,7,84.04375,0.04250000000000398,50.53124999999999,14.152499999999996,3,737.946,746.567
185,3941020,Portugal,2,60.76875,42.2025,91.83125,35.912499999999994,3,751.251,755.707
186,3941020,Portugal,1,94.54375,33.957499999999996,104.69375000000001,31.40749999999999,3,890.595,890.595
187,3941020,Portugal,5,104.95625000000001,0.04250000000000398,51.668749999999996,34.042500000000004,3,927.144,933.79
188,3941020,Slovenia,3,51.668749999999996,34.042500000000004,6.4312499999999915,67.9575,4,0.378,3.574
189,3941020,Portugal,4,13.78125,67.9575,52.01875,66.6825,4,27.683,32.079
190,3941020,Portugal,25,50.09375,66.6825,72.23124999999999,1.5725000000000051,4,56.532,97.296
191,3941020,Portugal,3,77.91875,2.9325000000000045,103.99375,34.46750000000001,4,145.807,148.209
192,3941020,Portugal,3,104.95625000000001,67.9575,102.41874999999999,37.9525,4,175.636,179.367
193,3941020,Slovenia,17,96.38125,38.8025,22.53125,17.722499999999997,4,223.185,247.914
194,3941020,Portugal,22,30.406250000000004,15.59749999999999,33.29375,41.0975,4,258.389,305.142
195,3941020,Slovenia,6,26.643749999999997,42.542500000000004,18.33125,24.947499999999998,4,305.822,315.375
196,3941020,Slovenia,1,21.65625,23.7575,13.168749999999989,26.5625,4,409.83,409.83
197,3941020,Slovenia,3,17.28125,0.04250000000000398,3.0187500000000114,3.3575000000000017,4,422.282,425.436
198,3941020,Portugal,3,3.0187500000000003,3.3575000000000017,1.35625,5.0575000000000045,4,426.937,428.327
199,3941020,Portugal,10,1.35625,5.0575000000000045,84.30625,67.0225,4,431.1685,453.574
200,3941020,Slovenia,23,84.30625,67.02250000000001,0.04374999999998863,48.917500000000004,4,453.574,493.701
201,3941020,Portugal,31,5.20625,37.9525,40.29375,18.402500000000003,4,505.465,565.0
202,3941020,Slovenia,4,36.79374999999999,20.1875,0.04374999999998863,66.7675,4,565.811,570.119
203,3941020,Portugal,17,5.20625,38.4625,86.40625,25.2025,4,581.968,610.63
204,3941020,Slovenia,6,86.40625,25.2025,74.50625,4.207499999999996,4,611.039,616.336
205,3941020,Slovenia,5,68.64375,0.04250000000000398,46.68125,35.82750000000001,4,651.005,657.391
206,3941020,Portugal,18,46.68125,35.8275,91.30625,66.6825,4,661.024,687.041
207,3941020,Slovenia,1,82.11875,67.9575,50.18125,56.2275,4,728.417,728.417
208,3941020,Portugal,26,50.18125,56.2275,78.88125,7.182499999999997,4,730.004,770.86
209,3941020,Portugal,14,68.38125,0.04250000000000398,93.14375,42.542500000000004,4,781.82,810.37
210,3941020,Slovenia,2,93.14375,42.542500000000004,35.48125,48.7475,4,812.519,833.15
211,3941020,Portugal,9,35.48125,48.7475,87.89375,38.462500000000006,4,834.191,856.3
212,3941020,Portugal,10,104.95625000000001,0.04250000000000398,104.95625000000001,39.6525,4,869.822,883.336
213,3941020,Slovenia,3,98.91875,38.8025,74.68125,67.9575,4,909.631,915.638
214,3941020,Portugal,17,74.68125,67.9575,104.95625000000001,10.582500000000003,4,920.367,944.888
215,3941020,Slovenia,1,10.456249999999997,34.042500000000004,0.48124999999998863,36.337500000000006,5,8.495,8.495
216,3941020,Portugal,1,94.54375,33.957499999999996,104.95625000000001,36.9325,5,58.279,58.279
217,3941020,Slovenia,1,10.456249999999997,34.042500000000004,0.48124999999998863,31.6625,5,100.229,100.229
218,3941020,Portugal,1,94.63125,33.957499999999996,104.95625000000001,36.50749999999999,5,154.158,154.158
219,3941020,Slovenia,1,10.456249999999997,34.042500000000004,0.3062499999999915,31.492500000000007,5,201.802,201.802
220,3941020,Portugal,1,94.54375,33.957499999999996,104.95625000000001,30.8125,5,253.802,253.802
2,3941019,France,54,52.456250000000004,34.0425,104.95625000000001,42.2875,1,0.356,65.618
3,3941019,Belgium,19,98.91875,39.5675,36.881249999999994,3.867500000000007,1,89.842,130.279
4,3941019,France,13,36.88125000000001,3.867500000000007,49.48125,58.2675,1,132.61,148.408
5,3941019,Belgium,10,49.481249999999996,58.2675,53.06875000000001,43.0525,1,151.654,167.081
6,3941019,Belgium,23,64.88125,44.1575,15.881249999999994,0.12749999999999773,1,185.95,223.557
7,3941019,France,24,18.943749999999998,0.04250000000000398,89.11875,67.9575,1,242.206,275.668
8,3941019,France,8,80.54375,67.9575,22.09375,8.287499999999994,1,285.118,301.693
9,3941019,Belgium,45,43.09375,0.04250000000000398,99.79375,12.112499999999997,1,310.658,385.566
10,3941019,Belgium,17,98.91875,41.3525,49.043749999999996,56.4825,1,407.606,426.516
11,3941019,France,2,50.09375,62.6875,49.13125,63.197500000000005,1,427.982,428.058
12,3941019,France,89,43.44375000000001,67.9575,102.33125,35.147499999999994,1,433.685,552.585
13,3941019,Belgium,1,102.50625,34.807500000000005,102.50625,34.807500000000005,1,553.909,553.909
14,3941019,Belgium,34,102.50625,34.807500000000005,21.131249999999998,2.082499999999996,1,555.3895,622.462
15,3941019,France,30,22.443749999999998,0.04250000000000398,83.86875,6.502499999999991,1,639.323,688.148
16,3941019,Belgium,3,97.08125,0.04250000000000398,66.63125,2.592500000000001,1,721.73,724.445
17,3941019,France,34,67.41875,0.04250000000000398,104.95625000000001,67.9575,1,728.356,781.262
18,3941019,France,9,104.95625000000001,67.9575,104.95625000000001,35.0625,1,825.137,832.151
19,3941019,Belgium,18,98.91875,27.072499999999998,13.168749999999989,48.57750000000001,1,866.983,891.003
20,3941019,France,65,13.168749999999998,48.5775,104.95625000000001,0.04250000000000398,1,897.087,995.351
21,3941019,France,2,104.95625000000001,0.04250000000000398,104.95625000000001,27.15749999999999,1,1022.255,1023.414
22,3941019,Belgium,7,98.91875,41.947500000000005,29.443749999999994,29.367500000000007,1,1039.547,1052.489
23,3941019,France,50,29.443750000000005,29.3675,104.95625000000001,32.5125,1,1054.657,1148.6
24,3941019,Belgium,19,98.91875,36.167500000000004,8.268749999999997,26.7325,1,1161.877,1188.991
25,3941019,France,13,8.26875,26.732499999999995,68.11875,67.9575,1,1191.251,1215.877
26,3941019,France,14,68.11875,67.9575,97.86875,34.8925,1,1222.361,1246.664
27,3941019,Belgium,27,97.86875,34.892500000000005,47.03125,3.612499999999997,1,1249.371,1302.764
28,3941019,Belgium,19,53.24374999999999,0.04250000000000398,18.856250000000003,14.407499999999992,1,1323.626,1356.999
29,3941019,Belgium,2,17.71875,13.642499999999998,8.26875,15.8525,1,1411.985,1413.399
30,3941019,France,11,8.26875,15.8525,54.46875000000001,8.032499999999999,1,1416.362,1428.285
31,3941019,Belgium,27,59.36875,10.3275,9.318749999999994,36.7625,1,1534.747,1571.821
32,3941019,France,13,5.20625,33.107499999999995,67.59375,14.152500000000003,1,1591.327,1611.112
33,3941019,Belgium,38,67.59375,14.152499999999996,13.606249999999989,34.5525,1,1612.713,1673.554
34,3941019,France,12,13.60625,34.5525,55.34375,61.4125,1,1674.38,1696.916
35,3941019,France,5,55.34375,61.4125,77.48125,50.0225,1,1704.111,1717.05
36,3941019,Belgium,40,77.48125,50.0225,25.068749999999994,3.0174999999999983,1,1718.152,1778.91
37,3941019,France,13,23.756249999999998,0.04250000000000398,103.03125,21.97249999999999,1,1790.165,1809.529
38,3941019,Belgium,10,103.03125,21.972499999999997,10.893749999999997,20.442500000000003,1,1813.651,1839.728
39,3941019,France,25,10.893749999999999,20.442499999999995,104.95625000000001,29.3675,1,1842.544,1881.432
40,3941019,Belgium,29,98.91875,40.9275,18.418750000000003,7.352499999999999,1,1897.705,1955.302
41,3941019,France,4,18.41875,7.352499999999992,25.76875000000001,4.802500000000002,1,1958.161,1960.696
42,3941019,France,17,26.81875,6.247499999999995,104.95625000000001,29.792499999999997,1,1971.803,2007.026
43,3941019,Belgium,20,98.91875,41.3525,60.24375000000001,3.782499999999999,1,2025.0,2057.207
44,3941019,Belgium,14,61.55624999999999,2.167500000000004,9.14375,0.12749999999998352,1,2078.152,2103.733
45,3941019,Belgium,1,10.71875,0.04250000000000398,5.731250000000003,18.6575,1,2114.78,2114.78
46,3941019,France,3,5.73125,18.65749999999999,1.4437499999999943,8.372500000000002,1,2116.293,2118.084
47,3941019,France,22,5.11875,8.967500000000001,101.28125,35.0625,1,2133.247,2173.495
48,3941019,Belgium,16,101.28125,35.0625,35.83125000000001,51.127500000000005,1,2174.969,2216.616
49,3941019,France,16,35.83125,51.1275,92.53125,63.3675,1,2219.572,2250.975
50,3941019,Belgium,6,92.53125,63.3675,68.81875,60.64750000000001,1,2253.197,2257.514
51,3941019,France,12,68.81875000000001,60.6475,81.94375000000001,67.9575,1,2259.554,2276.13
52,3941019,France,45,81.94375000000001,67.9575,104.95625000000001,29.877499999999998,1,2282.283,2331.334
53,3941019,Belgium,19,98.91875,25.542500000000004,71.70625000000001,2.592500000000001,1,2339.973,2370.552
54,3941019,Belgium,9,73.71875,0.04250000000000398,20.16874999999999,58.2675,1,2380.206,2395.604
55,3941019,France,19,20.16875,58.2675,92.70625,0.04250000000000398,1,2397.39,2424.836
56,3941019,France,94,92.70625,0.04250000000000398,101.10625,31.4925,1,2433.383,2557.764
57,3941019,Belgium,5,72.31875,23.6725,18.331249999999997,47.8125,1,2622.667,2630.088
58,3941019,France,6,15.181249999999999,47.4725,97.43125,53.0825,1,2646.103,2665.726
59,3941019,France,14,104.95625000000001,67.9575,104.95625000000001,31.322499999999998,1,2691.595,2713.499
60,3941019,Belgium,5,98.91875,40.84250000000001,52.543749999999996,33.9575,1,2751.475,2761.159
61,3941019,Belgium,4,52.543749999999996,33.9575,34.693749999999994,14.662500000000001,2,0.98,5.005
62,3941019,France,18,34.69375,14.662499999999994,104.95625000000001,26.4775,2,7.84,31.204
63,3941019,Belgium,11,101.54375,30.8125,47.90625,13.47249999999999,2,47.931,78.688
64,3941019,Belgium,27,48.25624999999999,0.04250000000000398,7.568749999999994,22.397499999999994,2,91.126,135.588
65,3941019,France,29,7.568749999999999,22.3975,82.64375,16.787499999999994,2,137.362,186.032
66,3941019,Belgium,6,82.64375,16.7875,56.04375,45.1775,2,186.788,191.588
67,3941019,France,8,56.043749999999996,45.1775,102.76875,33.9575,2,193.73,204.519
68,3941019,France,7,104.95625000000001,0.04250000000000398,77.04375,63.537499999999994,2,237.071,248.32
69,3941019,France,5,77.04375,63.5375,104.95625000000001,36.42249999999999,2,293.324,299.718
70,3941019,Belgium,7,99.79375,32.9375,37.318749999999994,60.0525,2,348.501,361.315
71,3941019,France,38,37.31875000000001,60.0525,98.13125000000001,22.652500000000003,2,362.676,422.485
72,3941019,Belgium,14,98.13125,22.652500000000003,32.50625,43.8175,2,425.335,446.27
73,3941019,France,26,32.50625,43.8175,104.95625000000001,33.6175,2,447.88149999999996,484.936
74,3941019,Belgium,9,100.40625,29.197500000000005,46.94375000000001,56.2275,2,510.292,525.443
75,3941019,France,9,46.94375000000001,56.2275,75.99375,62.3475,2,526.5135,532.872
76,3941019,Belgium,17,75.99374999999999,62.34750000000001,11.068749999999994,13.642499999999998,2,534.245,564.934
77,3941019,France,30,13.168749999999998,2.677499999999995,104.95625000000001,50.447500000000005,2,567.351,615.951
