possession,game_id,possession_team,length,startPosition,endPosition
130,3941022,Turkey,54,"[21.0, 18.0]","[118.5, 56.8]"
131,3941022,Austria,67,"[20.1, 43.2]","[8.9, 48.1]"
132,3941022,Austria,8,"[120.0, 0.1]","[3.0, 39.7]"
133,3941022,Austria,11,"[74.7, 80.0]","[8.2, 50.0]"
134,3941022,Austria,37,"[107.0, 0.1]","[94.4, 51.1]"
135,3941022,Turkey,1,"[2.7, 39.2]","[2.7, 39.2]"
136,3941022,Turkey,8,"[7.7, 46.8]","[64.0, 76.1]"
137,3941022,Austria,22,"[62.1, 8.0]","[104.6, 16.9]"
138,3941022,Turkey,3,"[7.0, 46.2]","[76.3, 45.8]"
139,3941022,Austria,18,"[43.8, 34.3]","[76.9, 27.2]"
140,3941022,Austria,16,"[15.4, 59.3]","[103.3, 53.3]"
141,3941022,Turkey,11,"[4.4, 31.6]","[34.0, 18.4]"
142,3941022,Austria,6,"[92.7, 64.8]","[31.3, 5.0]"
143,3941022,Austria,13,"[100.1, 80.0]","[11.8, 34.7]"
144,3941022,Austria,2,"[120.0, 80.0]","[3.5, 32.8]"
145,3941022,Austria,11,"[120.0, 80.0]","[91.3, 10.9]"
146,3941022,Turkey,27,"[28.8, 69.2]","[66.2, 76.1]"
147,3941022,Austria,68,"[37.6, 0.1]","[66.6, 56.6]"
148,3941022,Austria,38,"[55.1, 53.3]","[113.8, 33.3]"
149,3941022,Turkey,15,"[7.0, 46.2]","[90.7, 70.2]"
150,3941022,Austria,60,"[27.6, 14.1]","[4.7, 41.2]"
151,3941022,Turkey,11,"[7.0, 46.7]","[72.2, 78.4]"
152,3941022,Austria,7,"[42.7, 4.8]","[45.8, 77.7]"
153,3941022,Austria,32,"[75.4, 0.1]","[94.9, 75.8]"
154,3941022,Turkey,4,"[23.4, 0.1]","[38.9, 13.4]"
155,3941022,Austria,6,"[77.9, 57.1]","[33.6, 28.3]"
156,3941022,Austria,4,"[120.0, 80.0]","[0.9, 39.8]"
157,3941022,Turkey,11,"[7.0, 45.7]","[55.6, 78.5]"
158,3941022,Austria,72,"[60.9, 1.0]","[104.3, 16.2]"
159,3941022,Turkey,27,"[15.8, 63.9]","[104.2, 59.6]"
160,3941022,Austria,39,"[7.8, 40.4]","[95.3, 66.7]"
161,3941022,Turkey,10,"[11.0, 0.1]","[53.8, 34.7]"
162,3941022,Austria,34,"[55.6, 40.4]","[11.4, 11.2]"
163,3941022,Austria,24,"[100.1, 80.0]","[93.0, 20.6]"
164,3941022,Turkey,5,"[28.9, 80.0]","[40.5, 77.7]"
165,3941022,Austria,26,"[73.8, 2.8]","[92.5, 6.1]"
166,3941022,Turkey,2,"[43.7, 80.0]","[68.6, 76.3]"
167,3941022,Austria,40,"[56.9, 3.4]","[25.5, 14.3]"
168,3941022,Turkey,15,"[8.4, 34.2]","[6.4, 41.0]"
169,3941022,Austria,14,"[17.3, 25.7]","[75.0, 55.5]"
170,3941022,Austria,23,"[20.2, 25.1]","[0.9, 38.8]"
171,3941022,Austria,6,"[120.0, 0.1]","[85.1, 71.8]"
2,3941021,Netherlands,16,"[60.0, 40.0]","[2.6, 63.9]"
3,3941021,Romania,5,"[6.7, 60.3]","[10.6, 64.4]"
4,3941021,Romania,42,"[15.7, 58.8]","[71.9, 78.7]"
5,3941021,Netherlands,32,"[42.0, 0.1]","[21.9, 6.6]"
6,3941021,Romania,14,"[98.2, 73.5]","[77.9, 60.3]"
7,3941021,Netherlands,5,"[40.5, 18.3]","[41.0, 20.9]"
8,3941021,Netherlands,20,"[48.6, 31.6]","[103.8, 68.2]"
9,3941021,Romania,2,"[18.4, 11.9]","[82.4, 4.2]"
10,3941021,Netherlands,12,"[19.7, 80.0]","[1.8, 41.4]"
11,3941021,Romania,3,"[15.2, 46.2]","[107.8, 24.3]"
12,3941021,Netherlands,27,"[8.0, 56.0]","[97.6, 24.3]"
13,3941021,Romania,27,"[10.7, 57.5]","[15.2, 44.0]"
14,3941021,Romania,6,"[95.4, 0.1]","[21.9, 72.0]"
15,3941021,Romania,7,"[105.3, 0.1]","[4.6, 75.0]"
16,3941021,Netherlands,12,"[14.6, 80.0]","[77.7, 3.6]"
17,3941021,Netherlands,16,"[43.3, 80.0]","[2.4, 9.3]"
18,3941021,Romania,7,"[117.7, 80.0]","[4.1, 2.7]"
19,3941021,Romania,57,"[112.3, 80.0]","[96.3, 60.9]"
20,3941021,Netherlands,12,"[23.8, 19.2]","[9.3, 32.2]"
21,3941021,Romania,4,"[93.1, 80.0]","[70.0, 59.6]"
22,3941021,Netherlands,37,"[40.5, 14.9]","[109.8, 27.5]"
23,3941021,Romania,8,"[15.9, 47.7]","[34.7, 73.5]"
24,3941021,Romania,25,"[78.1, 0.1]","[105.7, 3.8]"
25,3941021,Netherlands,4,"[21.2, 80.0]","[58.0, 48.5]"
26,3941021,Romania,48,"[61.6, 29.5]","[1.5, 38.9]"
27,3941021,Netherlands,20,"[6.0, 38.9]","[13.9, 11.3]"
28,3941021,Netherlands,13,"[103.8, 80.0]","[106.4, 68.4]"
29,3941021,Romania,2,"[7.0, 39.5]","[57.6, 4.2]"
30,3941021,Netherlands,29,"[56.7, 80.0]","[11.6, 15.6]"
31,3941021,Netherlands,6,"[120.0, 80.0]","[1.0, 40.0]"
32,3941021,Netherlands,7,"[120.0, 80.0]","[3.3, 25.2]"
33,3941021,Romania,4,"[3.9, 37.8]","[76.0, 68.2]"
34,3941021,Netherlands,29,"[46.0, 16.8]","[9.3, 60.8]"
35,3941021,Netherlands,63,"[120.0, 0.1]","[2.1, 42.5]"
36,3941021,Romania,9,"[61.0, 40.1]","[2.7, 41.6]"
37,3941021,Netherlands,44,"[5.6, 31.4]","[9.0, 44.0]"
38,3941021,Netherlands,19,"[120.0, 80.0]","[116.0, 70.7]"
39,3941021,Romania,1,"[5.0, 30.1]","[5.0, 30.1]"
40,3941021,Netherlands,23,"[44.1, 53.4]","[78.1, 34.2]"
41,3941021,Romania,13,"[33.8, 50.4]","[2.6, 41.9]"
42,3941021,Netherlands,97,"[5.8, 30.1]","[3.0, 39.2]"
43,3941021,Netherlands,4,"[120.0, 0.1]","[0.9, 37.7]"
44,3941021,Romania,3,"[6.3, 37.8]","[72.6, 10.4]"
45,3941021,Netherlands,7,"[47.5, 69.7]","[14.2, 25.6]"
46,3941021,Netherlands,22,"[120.0, 80.0]","[112.4, 73.3]"
47,3941021,Netherlands,38,"[110.6, 71.2]","[11.8, 31.6]"
48,3941021,Netherlands,60,"[120.0, 80.0]","[6.2, 40.6]"
49,3941021,Netherlands,3,"[120.0, 80.0]","[8.1, 45.2]"
50,3941021,Romania,10,"[7.5, 41.7]","[36.8, 5.7]"
51,3941021,Romania,10,"[35.8, 5.9]","[64.0, 3.8]"
52,3941021,Romania,15,"[51.6, 80.0]","[80.3, 27.3]"
53,3941021,Netherlands,26,"[37.7, 55.1]","[101.0, 74.2]"
54,3941021,Netherlands,29,"[101.0, 80.0]","[14.4, 11.3]"
55,3941021,Romania,3,"[7.0, 40.0]","[55.5, 53.0]"
56,3941021,Romania,2,"[7.0, 40.0]","[66.6, 14.1]"
57,3941021,Netherlands,86,"[46.0, 70.5]","[14.4, 38.5]"
58,3941021,Netherlands,53,"[81.3, 0.1]","[3.5, 51.3]"
59,3941021,Netherlands,94,"[120.0, 0.1]","[4.3, 27.8]"
60,3941021,Netherlands,8,"[106.2, 80.0]","[2.8, 11.3]"
61,3941021,Netherlands,2,"[119.2, 79.2]","[4.2, 40.5]"
62,3941021,Romania,15,"[7.0, 40.0]","[91.4, 75.4]"
63,3941021,Romania,5,"[34.7, 0.1]","[27.4, 40.0]"
64,3941021,Netherlands,46,"[75.8, 62.2]","[2.4, 40.7]"
65,3941021,Romania,3,"[7.0, 41.0]","[63.4, 21.3]"
66,3941021,Netherlands,5,"[42.6, 80.0]","[68.7, 50.4]"
67,3941021,Romania,26,"[18.9, 34.8]","[48.4, 78.0]"
68,3941021,Netherlands,21,"[55.9, 0.1]","[49.0, 3.8]"
69,3941021,Netherlands,7,"[48.4, 5.9]","[92.0, 52.3]"
70,3941021,Romania,19,"[26.4, 28.2]","[2.3, 39.9]"
71,3941021,Netherlands,7,"[17.4, 45.1]","[95.9, 49.3]"
72,3941021,Romania,9,"[14.6, 22.0]","[78.8, 43.2]"
73,3941021,Netherlands,26,"[34.9, 41.6]","[85.8, 26.9]"
74,3941021,Romania,21,"[36.0, 53.0]","[9.0, 42.9]"
75,3941021,Romania,12,"[120.0, 0.1]","[113.8, 77.2]"
76,3941021,Romania,25,"[60.0, 40.0]","[1.7, 23.5]"
77,3941021,Romania,5,"[113.6, 80.0]","[90.4, 67.2]"
78,3941021,Netherlands,11,"[6.0, 45.0]","[36.0, 75.7]"
79,3941021,Romania,14,"[72.1, 0.1]","[90.3, 20.8]"
80,3941021,Netherlands,16,"[27.5, 59.9]","[88.5, 17.2]"
81,3941021,Netherlands,14,"[6.8, 34.0]","[90.0, 18.2]"
82,3941021,Romania,2,"[89.5, 18.4]","[7.5, 38.5]"
83,3941021,Romania,8,"[77.2, 80.0]","[92.4, 76.9]"
84,3941021,Netherlands,9,"[22.1, 0.1]","[45.0, 22.9]"
85,3941021,Netherlands,53,"[49.2, 12.9]","[0.9, 39.2]"
86,3941021,Romania,14,"[5.9, 35.5]","[77.2, 17.5]"
87,3941021,Romania,20,"[77.1, 18.4]","[79.2, 66.7]"
88,3941021,Netherlands,18,"[44.0, 12.5]","[70.1, 76.3]"
89,3941021,Netherlands,88,"[41.1, 0.1]","[9.8, 33.4]"
90,3941021,Netherlands,39,"[43.4, 80.0]","[117.4, 49.4]"
91,3941021,Romania,25,"[5.7, 31.6]","[84.9, 72.4]"
92,3941021,Netherlands,9,"[46.4, 7.1]","[91.7, 7.5]"
93,3941021,Romania,11,"[19.1, 80.0]","[42.7, 56.6]"
94,3941021,Netherlands,10,"[78.9, 23.5]","[4.0, 40.4]"
95,3941021,Romania,13,"[5.7, 34.0]","[25.3, 35.8]"
96,3941021,Netherlands,12,"[28.3, 35.5]","[9.8, 30.6]"
97,3941021,Netherlands,4,"[120.0, 80.0]","[1.3, 39.4]"
98,3941021,Romania,12,"[5.3, 33.7]","[51.2, 7.6]"
99,3941021,Netherlands,20,"[65.2, 72.2]","[112.5, 27.9]"
100,3941021,Romania,1,"[1.9, 43.0]","[1.9, 43.0]"
101,3941021,Romania,20,"[4.4, 35.7]","[2.2, 37.9]"
102,3941021,Romania,15,"[85.9, 80.0]","[16.4, 16.4]"
103,3941021,Romania,8,"[120.0, 80.0]","[6.9, 35.5]"
104,3941021,Romania,2,"[120.0, 80.0]","[9.3, 37.2]"
105,3941021,Romania,16,"[60.9, 80.0]","[9.9, 71.5]"
106,3941021,Romania,31,"[93.5, 0.1]","[33.6, 6.2]"
107,3941021,Netherlands,9,"[24.1, 16.1]","[5.1, 38.7]"
108,3941021,Netherlands,9,"[120.0, 0.1]","[113.8, 40.2]"
109,3941021,Romania,11,"[6.2, 40.4]","[87.6, 9.8]"
110,3941021,Netherlands,103,"[6.9, 47.1]","[98.6, 26.3]"
111,3941021,Romania,13,"[21.5, 53.8]","[49.1, 65.2]"
112,3941021,Netherlands,21,"[85.2, 6.6]","[92.0, 34.6]"
113,3941021,Netherlands,2,"[94.3, 33.1]","[1.3, 39.4]"
114,3941021,Romania,3,"[5.4, 34.9]","[65.3, 4.5]"
115,3941021,Netherlands,15,"[54.8, 75.6]","[56.6, 3.9]"
116,3941021,Netherlands,17,"[76.3, 80.0]","[93.0, 49.4]"
117,3941021,Romania,6,"[30.7, 22.8]","[44.4, 5.6]"
118,3941021,Romania,29,"[42.3, 80.0]","[62.9, 34.0]"
119,3941021,Romania,16,"[55.8, 26.4]","[89.8, 37.2]"
120,3941021,Netherlands,42,"[9.5, 46.7]","[1.5, 44.2]"
121,3941021,Romania,14,"[5.4, 44.4]","[23.0, 64.6]"
122,3941021,Netherlands,8,"[92.6, 0.1]","[81.4, 13.8]"
123,3941021,Romania,20,"[39.3, 57.7]","[74.3, 18.7]"
124,3941021,Netherlands,18,"[45.8, 61.4]","[78.4, 78.0]"
125,3941021,Netherlands,49,"[74.4, 79.0]","[2.2, 48.5]"
126,3941021,Romania,16,"[9.3, 51.5]","[85.2, 1.5]"
127,3941021,Netherlands,20,"[44.3, 80.0]","[22.1, 1.7]"
128,3941021,Netherlands,9,"[100.5, 80.0]","[98.8, 61.9]"
129,3941021,Romania,11,"[21.3, 18.2]","[67.0, 2.6]"
130,3941021,Netherlands,33,"[53.4, 72.2]","[106.0, 35.1]"
131,3941021,Romania,32,"[5.7, 32.5]","[10.4, 75.1]"
132,3941021,Romania,26,"[92.6, 0.1]","[99.5, 6.5]"
133,3941021,Netherlands,13,"[14.8, 49.8]","[2.9, 37.0]"
134,3941021,Netherlands,10,"[120.0, 0.1]","[70.1, 57.8]"
135,3941021,Netherlands,23,"[70.1, 57.8]","[29.0, 72.1]"
136,3941021,Netherlands,16,"[93.0, 0.1]","[0.7, 44.9]"
137,3941021,Romania,30,"[60.0, 40.0]","[2.8, 49.4]"
138,3941021,Netherlands,7,"[97.2, 62.8]","[1.9, 43.4]"
139,3941021,Romania,5,"[5.9, 32.5]","[51.9, 0.5]"
140,3941021,Netherlands,37,"[67.1, 80.0]","[64.1, 10.7]"
141,3941021,Netherlands,24,"[63.7, 14.2]","[105.7, 64.6]"
142,3941021,Romania,12,"[14.4, 16.9]","[48.2, 1.7]"
143,3941021,Netherlands,38,"[71.9, 78.4]","[88.4, 38.7]"
144,3941021,Romania,16,"[12.5, 38.6]","[33.9, 56.9]"
145,3941021,Netherlands,3,"[45.9, 80.0]","[68.9, 71.0]"
146,3941021,Romania,21,"[51.2, 9.1]","[104.6, 17.9]"
147,3941021,Netherlands,10,"[7.0, 43.6]","[113.0, 33.7]"
148,3941021,Romania,8,"[4.2, 39.0]","[62.5, 59.2]"
149,3941021,Romania,16,"[66.2, 63.2]","[19.6, 27.3]"
151,3941021,Romania,8,"[56.0, 20.8]","[63.5, 69.0]"
152,3941021,Netherlands,4,"[12.8, 45.0]","[81.3, 43.5]"
153,3941021,Romania,18,"[38.8, 36.6]","[58.1, 57.2]"
154,3941021,Romania,4,"[63.5, 50.0]","[17.5, 59.9]"
155,3941021,Romania,9,"[120.0, 0.1]","[93.9, 48.8]"
156,3941021,Netherlands,9,"[35.2, 26.6]","[5.3, 42.0]"
157,3941021,Romania,2,"[60.0, 40.0]","[60.0, 40.0]"
2,3941020,Portugal,11,"[61.0, 40.1]","[11.6, 5.3]"
3,3941020,Portugal,8,"[107.3, 80.0]","[114.2, 78.6]"
4,3941020,Slovenia,4,"[8.1, 5.7]","[54.1, 60.9]"
5,3941020,Slovenia,22,"[72.6, 0.1]","[103.7, 2.8]"
6,3941020,Portugal,5,"[18.8, 59.2]","[9.3, 75.1]"
7,3941020,Portugal,60,"[18.0, 69.5]","[87.3, 76.4]"
8,3941020,Slovenia,18,"[31.5, 0.1]","[57.8, 26.0]"
9,3941020,Portugal,15,"[70.6, 53.8]","[5.3, 41.2]"
10,3941020,Portugal,7,"[120.0, 0.1]","[1.0, 37.2]"
11,3941020,Slovenia,37,"[6.5, 38.7]","[105.9, 67.5]"
12,3941020,Portugal,18,"[22.5, 23.0]","[81.0, 8.2]"
13,3941020,Portugal,1,"[83.3, 11.5]","[83.3, 11.5]"
14,3941020,Slovenia,12,"[5.1, 39.7]","[83.3, 77.5]"
15,3941020,Slovenia,22,"[36.8, 0.1]","[34.2, 72.1]"
16,3941020,Portugal,67,"[86.7, 8.0]","[87.9, 15.7]"
17,3941020,Slovenia,16,"[27.5, 61.1]","[56.6, 67.9]"
18,3941020,Portugal,53,"[55.1, 13.1]","[91.0, 23.0]"
19,3941020,Slovenia,12,"[29.1, 57.1]","[11.6, 64.4]"
20,3941020,Portugal,56,"[120.0, 0.1]","[63.0, 7.5]"
21,3941020,Portugal,101,"[63.4, 7.5]","[98.9, 69.1]"
22,3941020,Slovenia,12,"[6.0, 42.1]","[72.9, 31.6]"
23,3941020,Portugal,9,"[72.0, 32.5]","[10.4, 64.4]"
24,3941020,Slovenia,5,"[10.3, 67.0]","[88.4, 3.5]"
25,3941020,Slovenia,20,"[32.2, 80.0]","[10.3, 55.4]"
26,3941020,Slovenia,7,"[104.5, 0.1]","[70.3, 26.9]"
27,3941020,Portugal,99,"[49.8, 53.2]","[84.9, 69.5]"
28,3941020,Slovenia,11,"[24.9, 23.8]","[83.6, 23.6]"
29,3941020,Portugal,10,"[36.5, 56.5]","[36.5, 73.0]"
30,3941020,Portugal,19,"[36.0, 63.0]","[61.6, 76.4]"
31,3941020,Slovenia,49,"[65.5, 3.3]","[71.1, 19.6]"
32,3941020,Portugal,4,"[53.3, 80.0]","[48.6, 65.2]"
33,3941020,Slovenia,24,"[19.8, 40.6]","[96.6, 51.8]"
34,3941020,Portugal,32,"[13.5, 29.8]","[115.9, 10.2]"
35,3941020,Slovenia,56,"[6.0, 41.0]","[85.4, 43.8]"
36,3941020,Portugal,4,"[34.1, 34.3]","[34.7, 34.3]"
37,3941020,Portugal,52,"[41.3, 34.2]","[111.6, 5.5]"
38,3941020,Slovenia,5,"[8.5, 74.6]","[96.3, 13.3]"
39,3941020,Slovenia,20,"[23.0, 67.2]","[61.3, 72.8]"
40,3941020,Slovenia,15,"[61.3, 73.0]","[93.1, 45.2]"
41,3941020,Portugal,12,"[27.0, 34.9]","[22.0, 10.3]"
42,3941020,Portugal,30,"[89.0, 80.0]","[7.3, 41.0]"
43,3941020,Portugal,3,"[115.5, 0.1]","[84.8, 37.5]"
44,3941020,Slovenia,33,"[37.5, 42.6]","[45.3, 5.1]"
45,3941020,Slovenia,4,"[74.8, 80.0]","[83.8, 5.7]"
46,3941020,Portugal,15,"[34.5, 75.0]","[16.1, 23.6]"
47,3941020,Portugal,6,"[120.0, 80.0]","[111.1, 22.6]"
48,3941020,Slovenia,34,"[9.0, 56.9]","[85.6, 12.3]"
49,3941020,Portugal,33,"[34.5, 67.8]","[14.3, 27.9]"
50,3941020,Portugal,16,"[106.0, 80.0]","[1.6, 37.8]"
51,3941020,Slovenia,8,"[7.9, 35.3]","[8.2, 56.5]"
52,3941020,Slovenia,5,"[72.6, 0.1]","[85.0, 22.2]"
53,3941020,Portugal,7,"[35.1, 57.9]","[98.9, 33.2]"
54,3941020,Portugal,2,"[96.9, 35.6]","[1.4, 39.3]"
55,3941020,Slovenia,6,"[6.0, 39.0]","[64.8, 8.5]"
56,3941020,Portugal,8,"[54.9, 76.9]","[64.3, 71.5]"
57,3941020,Slovenia,11,"[55.8, 8.6]","[49.6, 51.9]"
58,3941020,Portugal,12,"[51.0, 30.5]","[7.3, 53.4]"
59,3941020,Portugal,7,"[120.0, 0.1]","[107.1, 13.3]"
60,3941020,Slovenia,4,"[6.0, 37.0]","[57.0, 74.4]"
61,3941020,Slovenia,7,"[48.1, 0.1]","[75.8, 9.9]"
62,3941020,Portugal,27,"[35.4, 77.1]","[15.9, 70.1]"
63,3941020,Portugal,2,"[105.0, 10.5]","[1.1, 40.7]"
64,3941020,Slovenia,14,"[5.9, 39.9]","[12.9, 32.5]"
65,3941020,Slovenia,6,"[120.0, 80.0]","[116.5, 62.6]"
66,3941020,Portugal,5,"[37.4, 80.0]","[100.3, 53.6]"
67,3941020,Slovenia,6,"[21.0, 26.5]","[51.1, 4.1]"
68,3941020,Portugal,13,"[65.1, 80.0]","[15.6, 2.4]"
69,3941020,Portugal,33,"[104.2, 80.0]","[32.4, 11.6]"
70,3941020,Portugal,8,"[75.9, 80.0]","[78.0, 77.9]"
71,3941020,Slovenia,14,"[41.0, 0.1]","[73.0, 31.8]"
72,3941020,Portugal,9,"[47.1, 48.3]","[85.7, 23.0]"
73,3941020,Slovenia,7,"[34.4, 57.1]","[63.5, 15.9]"
74,3941020,Slovenia,12,"[63.5, 80.0]","[99.2, 54.6]"
75,3941020,Portugal,38,"[20.9, 25.5]","[70.7, 76.4]"
76,3941020,Slovenia,16,"[24.7, 9.9]","[89.8, 31.3]"
77,3941020,Portugal,1,"[4.2, 41.1]","[4.2, 41.1]"
78,3941020,Portugal,6,"[59.0, 54.6]","[76.9, 25.9]"
79,3941020,Slovenia,12,"[21.0, 54.8]","[6.7, 42.9]"
80,3941020,Slovenia,5,"[120.0, 0.1]","[1.0, 42.0]"
81,3941020,Portugal,34,"[7.0, 41.7]","[93.1, 2.9]"
82,3941020,Slovenia,5,"[27.0, 77.2]","[24.1, 76.6]"
83,3941020,Slovenia,11,"[25.0, 73.0]","[73.5, 63.3]"
84,3941020,Portugal,20,"[39.3, 16.0]","[0.7, 39.4]"
85,3941020,Slovenia,7,"[61.0, 40.1]","[35.6, 11.8]"
86,3941020,Slovenia,20,"[59.8, 80.0]","[52.9, 9.7]"
87,3941020,Portugal,5,"[56.6, 48.5]","[56.8, 52.6]"
88,3941020,Portugal,45,"[63.4, 55.5]","[1.5, 39.7]"
89,3941020,Slovenia,10,"[7.0, 47.2]","[3.4, 30.1]"
90,3941020,Slovenia,6,"[120.0, 80.0]","[111.7, 25.4]"
91,3941020,Portugal,15,"[1.1, 41.4]","[60.7, 1.2]"
92,3941020,Slovenia,8,"[76.0, 80.0]","[93.0, 69.1]"
93,3941020,Portugal,5,"[25.4, 6.4]","[24.4, 1.2]"
94,3941020,Portugal,50,"[27.3, 4.5]","[104.9, 53.4]"
95,3941020,Portugal,58,"[16.0, 32.8]","[13.9, 27.0]"
96,3941020,Portugal,24,"[64.3, 80.0]","[99.6, 41.2]"
97,3941020,Slovenia,12,"[23.2, 37.8]","[80.0, 44.6]"
98,3941020,Portugal,42,"[14.8, 29.6]","[99.6, 47.7]"
99,3941020,Portugal,18,"[95.8, 44.3]","[73.0, 61.5]"
100,3941020,Slovenia,6,"[50.5, 0.1]","[79.0, 60.1]"
101,3941020,Portugal,63,"[30.0, 13.6]","[43.4, 79.7]"
102,3941020,Portugal,28,"[71.1, 0.1]","[1.7, 20.7]"
103,3941020,Portugal,31,"[120.0, 80.0]","[1.2, 40.2]"
104,3941020,Slovenia,7,"[3.7, 32.4]","[106.0, 5.2]"
105,3941020,Slovenia,7,"[113.8, 0.1]","[1.1, 40.3]"
106,3941020,Portugal,1,"[6.0, 44.1]","[6.0, 44.1]"
107,3941020,Slovenia,20,"[16.4, 25.4]","[55.3, 7.3]"
108,3941020,Portugal,5,"[66.1, 67.9]","[50.0, 3.1]"
109,3941020,Portugal,67,"[65.9, 80.0]","[13.2, 35.2]"
110,3941020,Slovenia,14,"[21.6, 30.4]","[6.7, 43.9]"
111,3941020,Portugal,97,"[6.0, 31.7]","[40.1, 1.8]"
112,3941020,Portugal,89,"[75.2, 80.0]","[2.5, 67.3]"
113,3941020,Slovenia,3,"[7.0, 44.3]","[81.2, 60.2]"
114,3941020,Portugal,48,"[31.7, 20.7]","[93.7, 20.7]"
115,3941020,Slovenia,9,"[12.0, 56.3]","[68.9, 1.8]"
116,3941020,Slovenia,21,"[53.5, 80.0]","[55.6, 48.2]"
117,3941020,Portugal,10,"[64.5, 31.9]","[19.7, 14.5]"
118,3941020,Slovenia,5,"[34.2, 4.8]","[91.2, 76.6]"
119,3941020,Slovenia,14,"[36.1, 0.1]","[99.5, 55.2]"
120,3941020,Portugal,56,"[24.2, 20.1]","[77.5, 64.0]"
121,3941020,Slovenia,36,"[42.6, 16.1]","[100.1, 39.5]"
122,3941020,Portugal,12,"[16.4, 48.9]","[29.4, 4.0]"
123,3941020,Portugal,27,"[96.8, 80.0]","[90.7, 30.2]"
124,3941020,Portugal,2,"[88.9, 37.9]","[1.5, 39.5]"
125,3941020,Slovenia,19,"[7.0, 32.9]","[40.9, 51.0]"
126,3941020,Portugal,11,"[53.2, 9.0]","[116.8, 9.8]"
127,3941020,Slovenia,7,"[5.0, 41.9]","[81.9, 22.5]"
128,3941020,Portugal,16,"[28.0, 48.0]","[107.5, 67.1]"
129,3941020,Slovenia,44,"[7.0, 45.5]","[87.9, 58.1]"
130,3941020,Portugal,7,"[32.2, 22.0]","[64.7, 13.6]"
131,3941020,Slovenia,10,"[48.9, 64.0]","[92.1, 55.0]"
132,3941020,Portugal,40,"[24.2, 23.8]","[106.0, 58.9]"
133,3941020,Slovenia,11,"[7.0, 45.8]","[22.9, 7.9]"
134,3941020,Slovenia,8,"[101.6, 80.0]","[10.8, 2.1]"
135,3941020,Portugal,51,"[10.8, 4.8]","[114.4, 57.9]"
136,3941020,Slovenia,4,"[5.7, 22.2]","[104.0, 63.9]"
137,3941020,Slovenia,4,"[33.2, 0.1]","[66.4, 72.4]"
138,3941020,Portugal,43,"[69.1, 70.7]","[117.6, 52.8]"
139,3941020,Slovenia,5,"[14.7, 20.1]","[70.0, 72.0]"
140,3941020,Slovenia,5,"[47.5, 0.1]","[14.0, 51.2]"
141,3941020,Portugal,98,"[63.9, 9.8]","[85.1, 57.6]"
142,3941020,Slovenia,6,"[9.9, 27.9]","[79.8, 39.5]"
143,3941020,Portugal,28,"[42.7, 44.4]","[18.7, 72.6]"
144,3941020,Slovenia,4,"[7.0, 46.6]","[52.1, 3.9]"
145,3941020,Slovenia,6,"[64.0, 80.0]","[83.5, 76.4]"
146,3941020,Slovenia,5,"[84.6, 74.3]","[8.9, 44.9]"
147,3941020,Portugal,26,"[21.8, 23.0]","[77.3, 9.0]"
148,3941020,Slovenia,6,"[33.8, 72.8]","[45.9, 66.7]"
149,3941020,Slovenia,6,"[38.0, 65.3]","[89.6, 24.5]"
150,3941020,Portugal,33,"[9.2, 65.6]","[3.9, 44.2]"
151,3941020,Slovenia,4,"[15.7, 34.4]","[78.5, 19.1]"
152,3941020,Portugal,7,"[34.9, 64.0]","[73.2, 2.9]"
153,3941020,Portugal,33,"[48.1, 80.0]","[90.0, 65.9]"
154,3941020,Portugal,3,"[35.9, 13.2]","[9.2, 69.0]"
155,3941020,Portugal,3,"[120.0, 0.1]","[4.4, 41.9]"
156,3941020,Slovenia,21,"[9.0, 36.7]","[109.4, 49.7]"
157,3941020,Portugal,32,"[10.7, 30.4]","[94.7, 21.6]"
158,3941020,Slovenia,14,"[35.2, 64.4]","[99.9, 53.7]"
159,3941020,Portugal,15,"[20.2, 26.4]","[2.1, 70.3]"
160,3941020,Portugal,2,"[120.0, 0.1]","[6.9, 43.7]"
161,3941020,Portugal,38,"[61.0, 40.1]","[84.4, 3.9]"
162,3941020,Portugal,32,"[84.4, 3.9]","[21.7, 62.1]"
163,3941020,Portugal,16,"[101.3, 0.1]","[92.6, 16.9]"
164,3941020,Slovenia,50,"[6.0, 34.2]","[76.0, 28.5]"
165,3941020,Portugal,19,"[8.8, 41.3]","[10.3, 32.6]"
166,3941020,Slovenia,14,"[11.1, 18.1]","[35.9, 18.7]"
167,3941020,Portugal,10,"[84.2, 61.4]","[115.6, 73.9]"
168,3941020,Slovenia,17,"[6.0, 45.8]","[3.3, 41.4]"
169,3941020,Slovenia,14,"[120.0, 80.0]","[2.5, 39.1]"
170,3941020,Portugal,72,"[7.0, 37.4]","[84.4, 73.5]"
171,3941020,Slovenia,3,"[29.1, 0.1]","[66.0, 77.7]"
172,3941020,Portugal,21,"[66.5, 73.5]","[82.4, 9.3]"
173,3941020,Slovenia,22,"[37.7, 70.8]","[59.2, 75.5]"
174,3941020,Portugal,10,"[64.4, 0.1]","[35.3, 68.7]"
175,3941020,Portugal,24,"[82.7, 0.1]","[9.7, 45.0]"
176,3941020,Portugal,13,"[120.0, 0.1]","[112.9, 46.6]"
177,3941020,Slovenia,1,"[1.0, 38.6]","[1.0, 38.6]"
178,3941020,Slovenia,20,"[15.7, 48.9]","[43.9, 44.6]"
179,3941020,Portugal,5,"[47.2, 45.0]","[55.2, 48.5]"
180,3941020,Portugal,6,"[63.7, 45.9]","[117.3, 62.8]"
